frame,is_boundary,support_area,object_luma_median,brown_shell_luma_median,brown_shell_luma_p25,brown_shell_fraction,cool_spot_fraction,background_luma_median,brown_to_background_ratio,temporal_luma_l1
42,0,32262,29.485599517822266,29.485599517822266,27.768599033355713,0.7629409212076127,0.07144628355340649,84.82919311523438,0.3475878834724426,7.997896194458008
43,0,31559,29.485599517822266,29.34119987487793,27.34119987487793,0.7947653601191419,0.07221394847745492,84.82919311523438,0.34588563442230225,15.161017417907715
44,0,26999,28.341197967529297,28.341197967529297,26.34119987487793,0.8825882440090373,0.0852994555353902,84.2583999633789,0.33636051416397095,9.379618644714355
45,1,27894,31.485599517822266,31.34119987487793,28.485599517822266,0.8811213881121388,0.08693625869362587,84.12199401855469,0.37256842851638794,8.447122573852539
46,0,28301,32.48959732055664,32.3411979675293,28.916000366210938,0.8821596410020848,0.08473198826896576,84.07099914550781,0.3846891224384308,4.4193434715271
47,0,28343,32.91600036621094,32.350399017333984,29.060400009155273,0.880393748015383,0.08552376248103588,83.9655990600586,0.38528159260749817,5.169820308685303
48,0,28446,33.3411979675293,33.060401916503906,29.060400009155273,0.8723897911832946,0.08865921394923715,83.83319854736328,0.394359290599823,6.047195911407471
49,0,28163,33.3411979675293,33.060401916503906,31.06039810180664,0.8678052764265171,0.09246174058161417,84.0040054321289,0.39355745911598206,9.85071086883545
50,0,31717,34.060401916503906,33.83060073852539,31.34119987487793,0.8043951193366333,0.08222719677144749,84.40399932861328,0.40081751346588135,16.556684494018555
51,0,31410,34.060401916503906,34.060401916503906,30.038000106811523,0.7857688634192932,0.07997453040432984,84.40399932861328,0.40354013442993164,14.053544044494629
52,0,32548,34.34120178222656,34.34120178222656,29.033998489379883,0.7800172053582402,0.07766990291262135,84.4802017211914,0.4065000116825104,11.210988998413086
53,0,33350,33.91600036621094,33.983001708984375,29.79399871826172,0.7793703148425787,0.07124437781109445,84.4802017211914,0.4022599458694458,9.238429069519043
54,0,33754,32.98299789428711,33.060401916503906,29.350399017333984,0.7786336434200392,0.06811044616934289,84.57359313964844,0.3909069001674652,3.835578203201294
55,0,34150,32.3411979675293,32.485599517822266,28.548599243164062,0.7827525622254758,0.06969253294289897,84.625,0.38387709856033325,7.812147617340088
56,0,34323,31.485599517822266,31.830598831176758,27.060400009155273,0.7765346851965155,0.074993444628966,84.4802017211914,0.37678176164627075,10.127902030944824
57,1,34505,32.241397857666016,32.40420150756836,28.305801391601562,0.7709607303289379,0.07065642660483988,84.43840026855469,0.3837614357471466,8.629067420959473
58,0,34580,32.350399017333984,32.60879898071289,27.716598510742188,0.7762001156737999,0.06578947368421052,84.40399932861328,0.3863418698310852,6.8538737297058105
59,0,34619,31.779600143432617,32.06039810180664,27.28219985961914,0.7646090297235622,0.0647332389728184,84.37020111083984,0.3799966871738434,7.685096263885498
60,0,34336,30.77960205078125,31.20599937438965,26.69420051574707,0.7457187791239516,0.06925675675675676,84.2583999633789,0.37036070227622986,8.605055809020996
61,0,33897,28.85300064086914,29.350399017333984,25.572200775146484,0.7425435879281352,0.06528601351152019,84.80560302734375,0.34609031677246094,5.086773872375488
62,0,33914,31.401397705078125,31.923999786376953,25.77960205078125,0.743173910479448,0.06484047885828861,84.83319854736328,0.3763149380683899,6.937899589538574
63,0,34489,32.205997467041016,32.35900115966797,26.350399017333984,0.7230131346226333,0.0771260401867262,85.12200164794922,0.3801485002040863,8.978638648986816
64,0,34541,33.42660140991211,33.42660140991211,27.39780044555664,0.7287571292087663,0.07715468573579225,85.19659423828125,0.39234668016433716,7.994661331176758
65,0,34494,33.22319793701172,33.3411979675293,27.779600143432617,0.7534063895170174,0.05798109816199919,85.33580017089844,0.3907058835029602,5.31366491317749
66,0,34597,32.06039810180664,32.350399017333984,26.648399353027344,0.7747781599560656,0.056970257536780644,85.40400695800781,0.37879252433776855,4.30883264541626
67,0,34578,27.76759910583496,28.20599937438965,22.645599365234375,0.7773728960610793,0.058418647695066224,85.40400695800781,0.33026552200317383,6.27811861038208
68,0,34532,27.20599937438965,27.85300064086914,22.350399017333984,0.7688810378779103,0.060755241515116416,85.40279388427734,0.32613688707351685,4.253378391265869
69,1,34373,29.648401260375977,30.915998458862305,24.852998733520508,0.7440141971896547,0.06388735344601867,85.64799499511719,0.3609658181667328,5.335391521453857
70,0,34374,31.71660041809082,32.196800231933594,25.572200775146484,0.718595450049456,0.08672252283702798,85.82920837402344,0.3751263916492462,4.222623348236084
71,0,34228,32.06039810180664,32.3411979675293,26.074798583984375,0.716430992170153,0.08852401542596705,85.82920837402344,0.376808762550354,3.900075912475586
72,0,34251,32.350399017333984,32.779598236083984,26.546998977661133,0.705556042159353,0.0851653966307553,85.82920837402344,0.3819165825843811,5.525639533996582
73,0,34253,32.70859909057617,33.143001556396484,26.71660041809082,0.7172510437042011,0.06031588474002277,85.96839904785156,0.3855254054069519,5.457266807556152
74,0,34245,32.83060073852539,33.28219985961914,27.264999389648438,0.7037231712658782,0.0718353044240035,86.17420196533203,0.3862200081348419,5.458855628967285
75,0,34310,32.802001953125,33.231201171875,27.28219985961914,0.6999125619352958,0.07694549693966773,86.19820404052734,0.3855208158493042,6.090275764465332
76,0,34364,32.648399353027344,33.219200134277344,27.57219886779785,0.7041671516703527,0.06658130601792574,85.90660095214844,0.3866897225379944,8.092103958129883
77,0,34367,32.63240051269531,33.231201171875,27.69420051574707,0.7175197136788198,0.04949515523612768,86.40280151367188,0.3846079111099243,6.248849868774414
78,0,34203,32.42660140991211,33.143001556396484,27.77159881591797,0.7116919568458907,0.05645703593252054,86.40399932861328,0.3835817873477936,7.178013324737549
79,0,34215,32.120601654052734,32.36759948730469,27.36760139465332,0.7100686833260266,0.05973988016951629,86.5614013671875,0.37392646074295044,6.813365936279297
80,0,33783,31.328001022338867,31.708599090576172,26.074798583984375,0.6864695260930054,0.08397714826983986,86.40399932861328,0.3669807016849518,7.616733551025391
