frame,is_boundary,L0_brown_luma,L0_brown_fraction,L0_cool_fraction,L0_object_luma,L0_temporal_l1,L0_diff_offset_x,L0_diff_offset_y,L0_diff_offset_step,L0_diff_offset_x_accel,L0_brown_offset_x,L0_brown_offset_y,L0_brown_offset_step,L0_brown_offset_x_accel,965a_brown_luma,965a_brown_fraction,965a_cool_fraction,965a_object_luma,965a_temporal_l1,965a_diff_offset_x,965a_diff_offset_y,965a_diff_offset_step,965a_diff_offset_x_accel,965a_brown_offset_x,965a_brown_offset_y,965a_brown_offset_step,965a_brown_offset_x_accel,M1_brown_luma,M1_brown_fraction,M1_cool_fraction,M1_object_luma,M1_temporal_l1,M1_diff_offset_x,M1_diff_offset_y,M1_diff_offset_step,M1_diff_offset_x_accel,M1_brown_offset_x,M1_brown_offset_y,M1_brown_offset_step,M1_brown_offset_x_accel,M1-L0_roi_mae,M1-L0_full_mae,M1-L0_full_psnr,M1-L0_delta_offset_x,M1-L0_delta_offset_y,M1-L0_delta_offset_step,M1-965a_roi_mae,M1-965a_full_mae,M1-965a_full_psnr,M1-965a_delta_offset_x,M1-965a_delta_offset_y,M1-965a_delta_offset_step,L0-965a_roi_mae,L0-965a_full_mae,L0-965a_full_psnr,L0-965a_delta_offset_x,L0-965a_delta_offset_y,L0-965a_delta_offset_step
25,0,39.219200134277344,0.780192608016658,0.06903956272774596,39.802001953125,0.04022570699453354,4.134462476286501,9.591834702601261,2.3601209743987117,1.042106070528007,-0.026513472279077632,-0.9264246525019644,1.9065048994987708,2.0963225695818437,39.28219985961914,0.7783055700156168,0.06503774076002082,39.87820053100586,0.040146004408597946,4.144918908636214,9.541581638301864,2.3854852137122555,1.056661553444144,0.17927040087658952,-0.8453592272183528,1.6662195217743179,1.4063526301046068,38.290199279785156,0.7873828735033837,0.06354112441436752,38.937198638916016,0.04010734707117081,4.109508137318812,9.320293929853392,2.3880958827476695,1.0321417758050302,-0.026988507575140375,-1.198014757330327,1.5589635882300292,1.5598207623573899,2.4680635929107666,1.603893756866455,40.66259903068185,-0.5808738456454421,-9.323662514116393,3.6344176343980297,2.46343731880188,1.6042604446411133,40.653592422024005,-0.3200466604993153,-9.092233230324553,3.2667553460154695,1.7826606035232544,0.8333109617233276,43.657319688603934,3.5368615754002803,-20.151397046497664,16.064132087268483
26,0,39.93720245361328,0.8390776097198116,0.06545995536821225,40.733802795410156,0.022919824346899986,2.6861514837013942,14.597100783496217,5.210594329997337,0.47610159610997016,-1.2865756224069855,4.517158038949617,5.587517260900069,0.4846293374226889,40.023799896240234,0.8398568949027665,0.06719563600297546,40.852996826171875,0.022989436984062195,2.688106125165291,14.561718933522798,5.227244202153985,0.47730494150818004,-1.3273505913471695,4.656585780084583,5.704498722727091,0.050519218885142436,39.1682014465332,0.8532818532818532,0.06737274627182883,39.802001953125,0.02287626452744007,2.6058813431719727,14.49234195926914,5.386183654003976,0.6403146321128474,-1.6949165400163793,4.449213820438786,5.888393204514748,0.38285325431832007,2.4916765689849854,1.6394950151443481,40.546505027952406,1.8458263245086073,-10.295412792049376,2.614033725583609,2.4707748889923096,1.634122371673584,40.58895770552689,0.26246233272803465,-10.061043459870803,1.1304468090380009,1.7268424034118652,0.8600819110870361,43.59750549477906,4.909739375921845,-24.341909867199547,4.409670186718252
27,0,40.852996826171875,0.8468262080146618,0.06721178585274733,41.648399353027344,0.02880561165511608,3.455794536527378,16.858916556023928,2.3891758029953403,2.2179540454110906,-0.6423737338461137,4.687394275333759,0.6663155779385855,1.9042640386887797,40.878204345703125,0.8472843900891692,0.0685863320762697,41.71659851074219,0.02893737331032753,3.4584365706687095,16.79623300175308,2.36356978242415,2.2271432289743416,-0.710463407871714,4.880408496258497,0.6562365468424846,2.1235081756992145,40.14299774169922,0.8597610404257569,0.06925598280054981,40.801998138427734,0.029144298285245895,3.3335037590446177,16.67921965588016,2.304749105654467,2.2312492100194845,-0.8838034196914464,4.774517742260855,0.8739148331022125,2.4790411527661718,2.4813923835754395,1.6404138803482056,40.56941218136159,0.4220089012998187,-13.62947814650056,3.6253617533129865,2.5066068172454834,1.6323672533035278,40.6288417231746,0.5904738942074346,-11.188861373044972,1.1745487770802423,1.8119258880615234,0.8918769955635071,43.35251132795107,3.9124922968000533,-23.718280447938184,1.1761868003787532
28,0,41.99860382080078,0.8557712747112591,0.06660525756394814,43.06159973144531,0.0369812436401844,3.6343868688212524,16.03418878498195,0.84384306448654,0.5910507205321096,0.4973398795481785,4.7457393899667295,1.1412060606909729,0.49551172483342043,42.04209899902344,0.8616169489123503,0.06727839580528591,43.22319793701172,0.03698602318763733,3.6441438022337707,15.99985448977759,0.8177444039501923,0.5846232139383574,0.3703670510387269,4.619525969998676,1.1118696746544803,0.4639432754349855,41.290199279785156,0.8636363636363636,0.06713668249132006,42.31659698486328,0.03693216294050217,3.56442754030013,15.83297139982841,0.8771897762855962,0.4966986346171325,0.11198193048278426,4.569238285674828,1.0167242098611942,0.18467222984929776,2.448805809020996,1.6366931200027466,40.63593146741098,0.71171063111575,-10.090412147733161,3.550903439392548,2.4409899711608887,1.6370627880096436,40.61943351133917,-0.16350841512621628,-9.459342353304976,1.88672344619727,1.5047270059585571,0.7530005574226379,44.33786217095989,2.970144978048438,-26.341978427021047,2.7877965411058705
29,0,40.648399353027344,0.8694502982462406,0.07261492302746723,41.223201751708984,0.031547367572784424,2.3798064628425095,17.133557666317017,1.6681078898901307,1.4331727382726172,0.6893668901728347,5.061711981468136,0.36974728043564636,0.947686602769636,40.512001037597656,0.8692002714576562,0.073222130942601,41.14579772949219,0.03153591975569725,2.4022005090070024,17.113218345531095,1.6679335175267813,1.4276505247918294,0.6882691334784568,5.146663166476401,0.6155772558582001,0.7629283764707111,39.92400360107422,0.8692002714576562,0.07157909776047433,40.512001037597656,0.030959395691752434,2.379234685995357,17.01044566923224,1.6706668599703478,1.4161166355602859,0.5330956750118503,4.871890875868814,0.5185897956790323,0.5746716056451646,2.4792964458465576,1.6661796569824219,40.266351521165774,1.4824572377258391,-8.893402316421145,1.4236863656924543,2.455413579940796,1.6641426086425781,40.24431073214739,-0.5772062559807409,-6.997230890555045,2.4966254742216143,1.90040123462677,1.1446882486343384,42.1973303506187,5.718353679075221,-20.313406414535848,6.62543067084089
30,0,36.85300064086914,0.866426250580212,0.06391259328025137,38.14579772949219,0.05859292298555374,2.4288743773529973,19.715840178806957,2.582748658802432,1.3036483204892306,1.9371007622870593,3.399717371746476,2.078236247004899,1.0557068614895684,37.219200134277344,0.8663905452208377,0.06298425393651587,38.14579772949219,0.05858200043439865,2.424896785580472,19.68988551548091,2.576767126782606,1.264639569800238,1.8974720569195824,3.4537878334886045,2.080384244099418,0.8913008410013958,35.937198638916016,0.8647123933302389,0.06284143249901811,36.231201171875,0.05797966197133064,2.474571047747702,19.58822463715768,2.5795413215048364,1.2805292160571184,1.7581014259149015,3.3152832232391916,1.9808246954161928,0.8038920063739852,2.4680659770965576,1.6743059158325195,39.81709075053563,1.7902533232559108,-10.382794404113724,1.5208639719412431,2.4538521766662598,1.6768218278884888,39.8106229804145,1.6217393907985524,-9.629991890511803,3.4302758548523347,1.9029228687286377,1.1424355506896973,42.256143710713275,7.302073575527572,-20.473659393935293,1.5918070636309678
31,0,34.71660232543945,0.7469822260241422,0.05801096220257897,34.14579772949219,0.05664006620645523,5.728021231911214,12.350818888220658,8.070186402973034,3.250078940047729,4.212968931352577,-11.84211185833118,15.410805760952774,1.0281342969512934,34.85300064086914,0.7484079460127364,0.05788423153692615,34.219200134277344,0.0566609762609005,5.721680874091305,12.357068596394697,8.039837641090472,3.2740878119373633,4.438955837127253,-11.918305035290018,15.58076952436603,1.3322808567665447,33.79280090332031,0.7447644393752179,0.05788423153692615,33.22319793701172,0.056010130792856216,5.811456729213717,12.456474246626158,7.873796395895656,3.2415493197136698,4.447319835413452,-12.225187481408511,15.771433840206141,1.4642126585954998,2.6820425987243652,1.6943659782409668,39.562632548805496,6.1738050480634,11.427631492699334,22.246577344041857,2.683769464492798,1.698954701423645,39.54123925259887,6.218471538559015,12.753822244140679,22.85093174583747,1.8764756917953491,1.1818311214447021,42.21060950866501,5.347655509813137,-15.76729212959168,5.096041876052054
32,0,32.71659851074219,0.7137671295035847,0.05626644886105817,31.65760040283203,0.03134417533874512,4.535774729772811,11.409114856551412,1.5192952988551531,4.491393356696619,0.015829194754189757,-15.258595944785327,5.411870793129452,6.473007905663906,32.65760040283203,0.7142813927458632,0.05626644886105817,31.71660041809082,0.031242985278367996,4.537457019095655,11.420819473332529,1.5096186800564702,4.481007943506484,0.0901507765343581,-15.371806628785066,5.5532673905828815,6.890288840800565,32.143001556396484,0.7180022385576429,0.05699246755603957,29.792800903320312,0.03291040658950806,4.789576721502044,11.4350219229745,1.444854179373884,4.358765689177687,-1.2507924778781785,-13.334435411858465,5.805076649458921,8.387330722790182,2.8986289501190186,1.7380402088165283,39.042336566562064,15.511284783007738,10.203702499188182,9.417352599412077,2.857720136642456,1.7339426279067993,39.054277934609146,15.157944584988059,11.49668858342568,9.027433931562948,1.7058000564575195,1.0725736618041992,42.697267945363286,5.79323834468704,-31.6317729811326,15.870737120614239
33,1,42.802001953125,0.7256153960913024,0.05484111591824556,42.16819763183594,0.0589541420340538,4.679735231398013,14.675758949456565,3.2698147127536616,1.3362070037636045,-2.2860161129514722,-11.50590553006873,4.402405838778655,1.8952944288927256,42.81399917602539,0.730210353573027,0.05487095330449052,42.231201171875,0.059066858142614365,4.691746402882018,14.63253920738947,3.2154235901479558,1.3385132387820136,-2.3847912057197505,-11.212056104813712,4.840336996243531,1.8738630783387862,42.321197509765625,0.7335223034462182,0.05561688796061465,41.65760040283203,0.05819936841726303,4.829218617178924,14.592620775701278,3.157847683887607,1.0615219033885523,-3.346856364832547,-10.064569651522675,3.884006424918812,3.6020484263372623,2.7098305225372314,1.7314369678497314,39.7520825571679,1.0158465790821651,1.0602162048525088,17.138292515257444,2.724236488342285,1.7358782291412354,39.71102063947251,0.45311809889545884,2.7637732150435,17.102506623808573,1.9483453035354614,1.3872021436691284,41.36626254303481,2.778673975769209,-19.825184350261623,12.18536554367413
34,0,46.512001037597656,0.6619688933913355,0.06182587450092367,46.71659851074219,0.03200696036219597,4.772586868376493,15.448625333782104,0.7784239683553014,0.051108864646721486,-2.5491623503376104,-9.55110884159211,1.9724289684370486,2.038699070319524,46.512001037597656,0.6717418509028067,0.06340504141588701,46.65760040283203,0.03194817528128624,4.787827358444872,15.390885372427249,0.7644085661800087,0.05820842822350869,-2.545140629704406,-9.843125877688067,1.3782894850177452,2.314592558269453,46.06159973144531,0.677522197723616,0.061021393242357426,46.231201171875,0.03182658180594444,4.9947375817232,15.319154098543777,0.7451491104633841,0.12587706886739625,-3.2603934373983066,-8.53903447757341,1.5279834438818092,2.182526814388609,2.8433351516723633,1.7311122417449951,39.7635178892688,1.8876099401545616,2.47138789399105,1.6587274923670752,2.8104135990142822,1.73202645778656,39.75497453836853,1.19320626968846,2.959782781756303,0.7656045002419142,1.9150028228759766,1.366193413734436,41.59970252550888,5.383472442745017,-22.591989908057712,3.8000247431050833
35,0,47.606597900390625,0.604605439542435,0.0932705770204653,48.37560272216797,0.019745968282222748,4.469830107190035,16.85513392247543,1.4387244581615375,0.39560839816493854,-2.9423120825046,-9.108809272051701,0.5917732852356612,0.13000349478085127,47.512001037597656,0.613006047245971,0.09157258184634633,48.180198669433594,0.019657136872410774,4.4638518016378725,16.77914932174656,1.4255654858294136,0.42005651236985386,-2.7666733989262298,-8.738441189072887,1.126678760383769,0.061183345237168396,46.648399353027344,0.6144955166969526,0.08853406416634395,47.87820053100586,0.01959853619337082,4.757770398459343,16.630853599022714,1.3329324909764562,0.4024861478081334,-3.3379754793090797,-6.959720022066051,1.5812188724530036,0.16404496934501367,2.80242657661438,1.7109376192092896,39.89920462832042,2.2515257514090194,2.7049185944298415,0.43240178737884827,2.830045223236084,1.7160965204238892,39.87985830151682,1.265951455853667,1.320986377298368,1.640410167419864,1.8578461408615112,1.3756102323532104,41.69322421981731,4.183901324829776,-23.603937993516183,1.56939790830735
36,0,47.75499725341797,0.5833532576210401,0.10681410639569636,49.14579772949219,0.027631543576717377,5.290316989947996,17.789111547143477,1.243186602308134,1.12324364394442,-2.704399632706327,-9.191328312460882,0.25181684971238094,0.6310621819652624,47.75499725341797,0.5828451882845188,0.10594739988045428,49.18020248413086,0.027934974059462547,5.2969821372722095,17.757112911213824,1.2847252385151777,1.1571058924413364,-2.6399167689998535,-9.162450064209338,0.4425503015757314,0.3482893991482001,46.94119644165039,0.5826060968320382,0.10065750149432158,48.755001068115234,0.027758818119764328,5.547439242214978,17.610273582808247,1.2581098471265597,1.0266360270194923,-3.4885331281096796,-7.509051462622949,0.5695898850898615,0.07297560688982685,2.817283868789673,1.7244746685028076,39.783020902076096,0.7634181674385445,3.2553879665558156,1.5866570868083654,2.8374686241149902,1.7313659191131592,39.73852398835029,-0.011158665518962607,3.412003611725197,2.4501761848451706,1.743695616722107,1.3033019304275513,41.934708284414995,0.5149368462688244,-24.49703796832091,3.77609956303303
37,0,49.60660171508789,0.6577213370073081,0.08050796693422786,49.81399917602539,0.03372862935066223,5.718667970633987,15.90969173522916,1.9276159866712816,0.3921359020719706,-2.669146560407796,-10.236326730003213,1.0455928805096473,0.20265937749974228,49.54640197753906,0.6593985863184377,0.07999880196477777,49.755001068115234,0.03385649994015694,5.736867169667448,15.860708060169827,1.946753759669816,0.3932453032390981,-2.375141122489481,-9.927774046453294,0.8098314273864239,0.1380190165839963,48.937198638916016,0.6654187133101713,0.07679405774529771,49.1682014465332,0.03397436439990997,5.9386295491039505,15.613396020221387,2.0348341102327554,0.3984785368666621,-3.2097214787315806,-9.105372834555794,1.6204869201318772,0.42936929817869895,2.8804495334625244,1.7245643138885498,39.75934640542596,2.6751346022914504,0.553446070878465,3.3098564523107674,2.8677871227264404,1.737268090248108,39.70549408671467,1.5612886546098252,1.7741632981264388,2.2704870551116305,1.949863076210022,1.4778763055801392,41.20976373257814,2.7195648329321784,-20.26711599856867,4.7699711141444014
38,0,50.40199661254883,0.6478932753833152,0.08855487142339732,50.890201568603516,0.017030661925673485,5.204215838870425,16.67717575791471,0.9239549344820172,0.9428031124495533,-3.100788525913117,-10.616016073361095,0.5748728414569921,0.46689503780385166,50.79399871826172,0.6530846311722805,0.0874381262827478,51.043800354003906,0.017486851662397385,5.197242027657751,16.6301823770155,0.9398329735512063,0.9795101744049362,-2.7736522167680846,-10.574428532815773,0.75958746500706,0.6632867407889762,49.87820053100586,0.6574308825304841,0.08279005191355789,50.18020248413086,0.01709749363362789,5.388470133288649,16.37024008785636,0.9356753312578483,0.941349722704274,-3.1151716868248513,-10.117899083078669,1.0169312007689664,0.1842618574713697,2.7833335399627686,1.7216612100601196,39.811627388392836,0.6359837901277388,3.3620283815905054,3.4707737798353424,2.777238130569458,1.7256945371627808,39.79559743038636,-0.6984913078966883,3.8046839168710562,3.038028877758235,1.9185729026794434,1.4677318334579468,41.34407411605604,3.166988381283886,-19.915713188146185,0.5689215822874483
39,0,51.54640197753906,0.6400692524982535,0.09437171582176594,52.89939880371094,0.02724260650575161,5.69610727540379,16.749532768000904,0.4971847968748349,1.006343568296927,-3.2254189804525026,-10.772804341311712,0.2002880704526565,0.3070115109659355,52.177398681640625,0.6393099049296844,0.09649788901375937,53.04379653930664,0.027253247797489166,5.7162249526033975,16.769818076005038,0.5374396755147829,1.058608066955344,-2.870679289604084,-11.394644103630469,0.8259345225076865,0.30148402144260444,50.6576042175293,0.6405856088448805,0.08936002186920998,51.09480285644531,0.026905566453933716,5.903248564307489,16.51065616241192,0.5335855198895592,1.064937846834141,-3.2296980008528635,-10.726043501241975,0.6188343154254043,0.20907610593474146,2.7519233226776123,1.7216538190841675,39.843770051184954,1.446698234657049,1.0838130934826609,2.4181651741634145,2.7905631065368652,1.7328130006790161,39.76977176428151,0.6576580646236607,1.1810463057839797,2.9534074278531297,1.9700785875320435,1.4855955839157104,41.231686250797,3.1949977960280194,-24.56130930450223,4.64568055333303
40,0,52.802001953125,0.6221810224302474,0.10023706765546167,53.87820053100586,0.02398792654275894,5.61613407847409,16.43222409804588,0.32723157588439383,0.5718646334630648,-3.6234661809384647,-11.686105358582324,0.9962732165235834,0.2734167459465766,52.852996826171875,0.6270135554069661,0.10181751869187283,53.72200012207031,0.02429828979074955,5.57415135211528,16.4710165934502,0.3308583290966473,0.6610565254337644,-3.2220668617935644,-12.228905576372142,0.9052432992242045,0.2543604993534814,50.89939880371094,0.635523676372257,0.09522217494377241,51.836402893066406,0.023619024083018303,5.808081647020629,16.193459025102698,0.3311657682536792,0.6099453483057005,-3.276648319181561,-11.036138736971168,0.3136293793845051,0.06757599569931472,2.7827789783477783,1.718066692352295,39.87073080202921,1.7423350247404983,6.076624052212594,5.001555996014096,2.7954354286193848,1.7240444421768188,39.81638364161582,1.4994201796053517,5.479641086104607,4.3802374985402555,1.9047271013259888,1.4490736722946167,41.49338186995544,4.27981384658267,-20.59634525167519,4.1106892127417805
41,0,51.16819763183594,0.6539962202036212,0.10946168383832226,52.890201568603516,0.027109304443001747,4.3054197035157244,15.24920834351741,1.7656439188537032,1.2307411780286657,-1.495392715208368,-11.368845806284412,2.151592503023929,2.526120666216059,51.31659698486328,0.6515881241236359,0.10626104980796196,52.87820053100586,0.027404986321926117,4.299800836055169,15.242177373774439,1.7703149622584131,1.1322769155719925,-1.506430370470241,-11.854399543084583,1.75603625797675,2.067024063512804,50.31660079956055,0.6600012192891545,0.1022983600560873,51.18020248413086,0.026520587503910065,4.470315972427898,15.038456236886248,1.7673846329835277,1.2425987573058705,-2.0354118150223144,-10.476331276634426,1.3616359469058315,1.288186822487944,2.643972635269165,1.668596625328064,40.033227988966914,0.4339058628381167,2.1058786487831185,4.180766189417064,2.6282577514648438,1.6704026460647583,40.03288365541256,-0.33340182996909107,4.177039480876772,2.2485567506119635,1.9575005769729614,1.4673961400985718,41.40153991010324,5.659296659248412,-20.731599263011674,1.3860975716098767
42,0,50.1682014465332,0.6586076498667163,0.1172586944392784,50.87820053100586,0.035614967346191406,4.677974574856478,12.964267079508886,2.3151141898680923,1.683269246299119,-0.893702558874736,-11.614578156916764,0.649934944726079,1.526383309396465,50.1682014465332,0.6569958465067262,0.12079226334387205,50.87820053100586,0.035225190222263336,4.669752879176599,12.967350696913343,2.30471276387506,1.64430255918154,-0.7485796679894747,-12.142676085581058,0.8108273874286152,0.9577857888425569,49.65760040283203,0.6606843965036265,0.1160188457008245,50.1682014465332,0.035598598420619965,4.814398313223819,12.92098317609367,2.1452470301645645,1.6818480153886526,-1.1574167887075646,-11.292495673548558,1.1987491768604672,0.3632414778444968,2.6964495182037354,1.7093980312347412,39.851824557987605,-1.8952286119790642,4.559443738688685,3.383023655280172,2.715690851211548,1.7143419981002808,39.79972178330711,-1.6052026905140337,1.4060738425022237,3.048889633610132,2.0223538875579834,1.5278587341308594,41.04550083546327,5.108076973869515,-19.725251930285253,1.1474223701997406
43,0,49.1682014465332,0.6933679774390824,0.12430685382933553,50.09479904174805,0.04364659637212753,5.224874533317404,12.318775843496326,0.8460251180275832,0.17434508712017305,0.42828217467450713,-9.530808742808176,2.467739574369976,0.7202945772156113,49.18020248413086,0.6938115909883076,0.12427516714724801,50.07480239868164,0.043658893555402756,5.214146141718345,12.433074803675993,0.7627678246985871,0.17444121942031643,0.39080783010695086,-9.54641103310695,2.835277075263866,0.38153679561565923,48.79399871826172,0.694445324630058,0.11993409170125796,49.46099853515625,0.04390667378902435,5.315735490594591,12.458884386424131,0.6818168792484871,0.1572548365748503,0.5121953211761934,-9.490895714803571,2.4562913118806637,0.7916170835690082,2.5525388717651367,1.6607362031936646,40.22671963211954,-2.3127161582382882,5.641815875606255,1.1600971054429257,2.559471368789673,1.6593236923217773,40.23964611829827,-1.795859117020541,6.447253522594963,5.044783686140384,1.9064313173294067,1.4750134944915771,41.440668939849814,4.221076943703167,-9.859494220750378,9.905551182885379
44,0,47.023799896240234,0.7559539242194155,0.14907959554057557,48.30459976196289,0.03377170115709305,2.6685193604379833,18.016813445929984,6.245204903656507,3.1032551313403474,-2.3529550822986494,-1.6737982248301364,8.334740245454151,4.1032219905224,46.878196716308594,0.7562131930812253,0.14815363531982667,48.1682014465332,0.03371317312121391,2.6493633679621666,18.050008000631692,6.174791430940758,3.1091760362979244,-2.335055922108552,-1.7149897973780526,8.292254926560561,3.8652512503119283,46.46099853515625,0.7553242712693062,0.14822771213748656,47.779598236083984,0.033868491649627686,2.824419456968542,18.09519924278618,6.162361620308383,2.9926532109968207,-2.4592230116019778,-1.9105486931019868,8.14192777404653,4.641030442661929,2.3573012351989746,1.6700190305709839,40.19095032506495,-1.4395560498850841,-12.28012951729471,17.94320303738838,2.348707437515259,1.6740801334381104,40.17516756300463,-1.780238099460064,-12.703898297811634,19.15115819120224,1.7433500289916992,1.472320556640625,41.466363080041674,4.144867291409753,-24.15446493074461,14.295173853811491
45,1,50.1682014465332,0.604932960493296,0.24116297411629742,54.61199951171875,0.040328290313482285,3.5666760340013184,16.76567605365517,1.5401396639962806,3.454511846442756,-0.6857139303449458,-6.081499995088848,4.712486387705506,4.44847840892686,50.09479904174805,0.601204560120456,0.23657417365741737,54.65299987792969,0.04049624875187874,3.5046056344678505,16.801948340953572,1.5129746357866158,3.420025040261862,-0.8070650134825996,-6.334975844577571,4.866110078200224,4.253854660841455,49.73379898071289,0.600559260055926,0.2416290241629024,54.40200424194336,0.040770210325717926,3.816189065795811,17.07396124872929,1.4235638368189654,3.483085642453318,-0.42281681612092825,-6.092267541347269,4.651206587409707,5.007824528259221,2.4809985160827637,1.6610676050186157,40.15964976583774,-1.1699956861386909,-14.007151152014103,1.7479320686147761,2.4677212238311768,1.6555230617523193,40.2144504627461,0.18596733181897207,-14.916287657939336,2.9598362249958092,1.9474855661392212,1.5032562017440796,41.25177792105867,4.078019025867263,-17.97039067273596,6.184435553805317
46,0,53.648399353027344,0.5458464365216776,0.30147344616797994,58.38479995727539,0.023803912103176117,3.83764082773223,17.192744373916014,0.505775908493133,0.6271918798324236,-1.7744308875244315,-7.225770491381525,1.579449138635381,2.7559581091331893,53.467002868652344,0.5483198473552171,0.30080209179887635,58.402000427246094,0.02364426478743553,3.796869921746179,17.176336614274533,0.474957885310434,0.5629779792273553,-1.833192703442478,-7.107001541548129,1.2841190415554444,2.5541185985858306,53.606597900390625,0.5445743966644289,0.3099183774424932,58.180198669433594,0.02437451295554638,4.124303509476647,17.49676559761508,0.5231615695380236,0.6836551651464333,-0.8736644687789408,-7.365847141606196,1.3510250197916127,2.487253848139062,2.3756589889526367,1.6570795774459839,40.21255004598225,-0.5873514387935757,-9.78706465150941,4.260117884602056,2.4174492359161377,1.6680271625518799,40.17017614609103,-0.4191329629719007,-11.258167231735683,3.707828396698584,1.9209154844284058,1.528451919555664,41.18093426478702,5.9513654116973385,-17.248162877899972,2.007744921282646
47,0,54.09479904174805,0.5176939632360724,0.3519034682284867,61.06899642944336,0.02782558463513851,3.644285379918699,19.034286911091726,1.8516655328181522,0.46432024154444207,-1.2984044264130716,-7.8560333035696885,0.7898306173513013,1.5647434182908455,54.09600067138672,0.5215397099813005,0.3489397734890449,61.00080108642578,0.027712738141417503,3.66550667798964,18.957564238500538,1.7860649907313169,0.4236275310348674,-0.8363723938308567,-7.867826838660733,1.2539959578805229,2.0229479995714996,54.87820053100586,0.5143068835338531,0.3571957802632043,61.11840057373047,0.027850793674588203,4.107307420409711,19.35813722211691,1.8614492180943711,0.3251105327477717,-0.8172814466055343,-7.847741840474612,0.48518197203408975,0.507230674831419,2.480085611343384,1.6649136543273926,40.14804547262309,-0.24808652773697304,-10.357007914123699,0.6632767163663019,2.484780788421631,1.6675206422805786,40.12661127068541,0.3835532219588913,-10.816142124762393,0.9163467175002583,1.9301921129226685,1.5177342891693115,41.23094200203412,5.120573594715665,-15.769844350217454,1.6957714210509378
48,0,54.512596130371094,0.49757435140265766,0.3802995148702805,64.82839965820312,0.030688626691699028,3.9083257087129937,19.84758371936954,0.8550842026284168,0.45739577660782516,-1.66409437292873,-6.98505672643239,0.9446318515191142,0.8417164076270183,54.231197357177734,0.49100049216058494,0.37987766294030795,64.8887939453125,0.030823808163404465,3.951307757824509,19.884939085367137,0.9704155624450919,0.41716432359140754,-1.944948306076924,-6.842271628818821,1.5102000005449898,2.1053962218576885,54.53199768066406,0.4528228924980665,0.3861702875623989,65.2656021118164,0.031511545181274414,4.373111246918029,20.516540749122214,1.1885076379917776,0.28279991557525364,-3.1004449900035524,-4.560073814161342,4.002698691775885,2.3395465655714247,2.5888829231262207,1.699545979499817,40.01536258190523,-1.495707456087473,-14.483670602355971,4.311137080087638,2.5899503231048584,1.7018221616744995,39.98422659561009,-1.0345109289940524,-14.150027899381996,3.6229408350715366,1.9128304719924927,1.5276750326156616,41.231497216442804,1.907885818197144,-14.673150887836243,3.394716379879357
49,0,52.57219696044922,0.46550438518623727,0.38653552533465896,67.54640197753906,0.03734225779771805,3.1810683443273433,24.916296708759205,5.120620532988233,0.9912976931799449,-3.819043646579246,-1.7741198171584642,5.6389422629106765,1.7892593271348574,52.512001037597656,0.46245073323154495,0.3894116393850087,67.48619842529297,0.037235014140605927,3.173187484609059,24.958134776221073,5.132522350393404,1.0639213530503184,-4.268733038562743,-1.6239721286812596,5.712322220959714,1.2152088202397522,51.54640197753906,0.4377374569470582,0.4012356638142243,67.91600036621094,0.03733086958527565,3.620486675487541,25.61635923093081,5.155055023267693,1.0184283979388056,-4.840600155283994,0.3369342538989599,5.197001829699494,0.5430083781175767,2.7468314170837402,1.6766424179077148,40.013901604597244,3.9938730941881317,-8.348027275912557,8.232958984915072,2.7359726428985596,1.676101803779602,39.990223629506886,2.170317577941603,-7.2213907512061155,7.633933356399584,2.0069541931152344,1.518155574798584,41.256337424853115,7.917782238963298,-16.40239770203067,6.253730849080363
50,0,52.87820053100586,0.43922817416527415,0.3683513573162657,67.47299194335938,0.04872937500476837,3.259858435488127,27.009385781689218,2.0945714945267793,0.8060474555464339,-7.668713700628473,0.18036796979339442,4.317404548381742,1.6947207803987112,53.09479904174805,0.4385660686697985,0.3709682504650503,67.4896011352539,0.04872142896056175,3.219570393813285,27.023307604741376,2.065693633122976,0.8245031824196758,-7.849091133178661,0.45085726923696257,4.138101148612418,1.2565733621300978,51.94119644165039,0.4246303244316928,0.3792603335750544,67.13500213623047,0.04790665954351425,3.633966016408351,27.38271732525891,1.7664095250054694,0.7661039123512978,-8.136503463858219,2.5638214776079167,3.9776884401105006,1.5557481432937834,2.8262126445770264,1.700871229171753,39.950787073772446,3.567154072922733,-2.0228773566503264,6.3395276341579825,2.817756414413452,1.698814034461975,39.97081772290878,3.5333984410539756,-2.2462872364346254,5.15845368517299,2.0010147094726562,1.5438261032104492,41.10317094519165,4.688991846175782,-16.522418930983463,3.2310203490470784
