frame,is_boundary,support_area,object_luma_median,brown_shell_luma_median,brown_shell_luma_p25,brown_shell_fraction,cool_spot_fraction,background_luma_median,brown_to_background_ratio,temporal_luma_l1
42,0,32262,25.648399353027344,26.22319984436035,22.79399871826172,0.6929824561403509,0.0637282251565309,81.40399932861328,0.3221364915370941,5.548748016357422
43,0,31559,26.22319984436035,26.22319984436035,22.223201751708984,0.743813175322412,0.06555974523907601,81.40280151367188,0.32214125990867615,9.341041564941406
44,0,26999,25.648399353027344,25.513198852539062,22.223201751708984,0.7742508981814141,0.07829919626652838,80.80459594726562,0.3157394528388977,6.088501930236816
45,1,27894,27.223201751708984,26.802000045776367,24.22319984436035,0.7887000788700079,0.08399655839965584,80.84640502929688,0.3315175175666809,5.2163190841674805
46,0,28301,28.22319984436035,27.648399353027344,25.22319984436035,0.7913854634111869,0.08462598494752836,80.91460418701172,0.3416984975337982,3.871299982070923
47,0,28343,28.22319984436035,28.219200134277344,25.22319984436035,0.7941996260099495,0.08407719719154641,80.9655990600586,0.3485332131385803,2.627653121948242
48,0,28446,29.219200134277344,28.22319984436035,25.648399353027344,0.8003234198129789,0.08647964564437882,80.83319854736328,0.3491535782814026,5.754445552825928
49,0,28163,28.367599487304688,28.22319984436035,25.22319984436035,0.8291020132798352,0.08496964101835743,80.83319854736328,0.3491535782814026,8.943682670593262
50,0,31717,28.22319984436035,28.22319984436035,25.22319984436035,0.7664028754295803,0.07049847085159379,81.27279663085938,0.3472650349140167,11.3011474609375
51,0,31410,27.223201751708984,27.513198852539062,24.794002532958984,0.7000318369945877,0.07242916268704234,81.40280151367188,0.33798834681510925,11.146754264831543
52,0,32548,26.648399353027344,27.223201751708984,24.22319984436035,0.6531584121912253,0.09976035393879808,81.40280151367188,0.3344258666038513,14.352370262145996
53,0,33350,25.22319984436035,26.22319984436035,22.79399871826172,0.6428485757121439,0.08956521739130435,81.50379943847656,0.32174205780029297,9.583736419677734
54,0,33754,24.65760040283203,25.7632999420166,22.223201751708984,0.6363690229306156,0.07687977721158974,81.48019409179688,0.3161909580230713,6.662289619445801
55,0,34150,24.22319984436035,25.22319984436035,21.513198852539062,0.6298975109809664,0.07142020497803807,81.57360076904297,0.30920788645744324,4.973136901855469
56,0,34323,22.513198852539062,24.794002532958984,21.22319984436035,0.6191183754333829,0.07656673367712613,81.41719818115234,0.3045302927494049,5.458532810211182
57,1,34505,24.22319984436035,25.5945987701416,21.79400062561035,0.6079988407477177,0.07601796841037531,81.48019409179688,0.31412050127983093,6.015152931213379
58,0,34580,24.22319984436035,25.792800903320312,21.79400062561035,0.6068247541931753,0.07171775592828225,81.48019409179688,0.3165530264377594,3.7266685962677
59,0,34619,24.22319984436035,25.513198852539062,21.79400062561035,0.6078742886854039,0.07129033189866836,81.40280151367188,0.3134191632270813,4.884609222412109
60,0,34336,23.219200134277344,25.367599487304688,21.513198852539062,0.5998660298229264,0.08277027027027027,81.2583999633789,0.31218433380126953,8.656586647033691
61,0,33897,22.79399871826172,25.22319984436035,21.083999633789062,0.6049797917219812,0.08410773814791869,81.77020263671875,0.3084644377231598,5.074610710144043
62,0,33914,22.79399871826172,25.22319984436035,21.22319984436035,0.6065931473727664,0.07150439346582532,81.8292007446289,0.3082420527935028,6.518010139465332
63,0,34489,22.223201751708984,25.22319984436035,20.513198852539062,0.5871437269854156,0.083098959088405,82.14840698242188,0.30704429745674133,6.789693355560303
64,0,34541,22.57219886779785,25.22319984436035,21.22319984436035,0.6047016588981211,0.0675139689065169,82.13639831542969,0.3070891797542572,6.80712366104126
65,0,34494,24.22319984436035,25.725200653076172,21.5945987701416,0.6216733344929553,0.06676523453354206,82.83320617675781,0.3105662763118744,4.632734775543213
66,0,34597,25.22319984436035,26.22319984436035,22.223201751708984,0.6296210654102957,0.0710177182992745,82.83320617675781,0.31657835841178894,5.091899394989014
67,0,34578,24.794002532958984,26.22319984436035,22.223201751708984,0.6329458036902077,0.06692116374573429,82.83320617675781,0.31657835841178894,5.558712005615234
68,0,34532,25.22319984436035,26.648399353027344,22.592600345611572,0.648789528553226,0.06356423027916136,82.80460357666016,0.3218226730823517,4.209141731262207
69,1,34373,26.22319984436035,27.79399871826172,23.083999633789062,0.6648241352224129,0.06682570622290751,83.34160614013672,0.3334948718547821,3.33845591545105
70,0,34374,27.223201751708984,28.648399353027344,24.648401260375977,0.662826554954326,0.06787106534008262,83.48019409179688,0.343176007270813,2.519193172454834
71,0,34228,27.223201751708984,28.65760040283203,24.22319984436035,0.6636379572280005,0.06453780530559776,83.77019500732422,0.34209781885147095,4.158732891082764
72,0,34251,27.79399871826172,29.22319984436035,24.878198623657227,0.6696738781349449,0.05923914630229774,83.77019500732422,0.3488496243953705,5.348677158355713
73,0,34253,26.5945987701416,28.22319984436035,24.648401260375977,0.659358304382098,0.061921583510933347,83.83319854736328,0.3366589844226837,4.644968509674072
74,0,34245,25.79400062561035,27.223201751708984,22.79399871826172,0.6534384581690758,0.06640385457731056,83.86759948730469,0.3245973587036133,3.9231128692626953
75,0,34310,24.22319984436035,26.22319984436035,21.79400062561035,0.6256484989798893,0.07129116875546487,83.86759948730469,0.31267377734184265,7.0944623947143555
76,0,34364,23.083999633789062,25.79400062561035,21.79400062561035,0.6344139215458038,0.059830054708415785,83.77019500732422,0.30791381001472473,9.606470108032227
77,0,34367,23.083999633789062,26.22319984436035,21.79400062561035,0.643582506474234,0.046119824250007276,83.97760009765625,0.31226423382759094,6.604957580566406
78,0,34203,22.79399871826172,26.22319984436035,21.79400062561035,0.6369909072303599,0.041867672426395344,83.9684066772461,0.31229841709136963,6.32513952255249
79,0,34215,22.223201751708984,26.083999633789062,21.22319984436035,0.6265380680987871,0.0421744848750548,83.97760009765625,0.31060662865638733,4.890995979309082
80,0,33783,22.649599075317383,25.649600982666016,21.083999633789062,0.6088565254713909,0.06239824763934523,83.83319854736328,0.30595993995666504,8.38469409942627
